Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2024-02-16 09:00:00+08:00,8.800000190734863,8.800000190734863,8.770000457763672,8.779999732971191,0,0.0,0.0,0.0
2024-02-16 09:05:00+08:00,8.779999732971191,8.779999732971191,8.770000457763672,8.779999732971191,2954000,0.0,0.0,0.0
2024-02-16 09:10:00+08:00,8.779999732971191,8.789999961853027,8.770000457763672,8.789999961853027,2552028,0.0,0.0,0.0
2024-02-16 09:15:00+08:00,8.779999732971191,8.789999961853027,8.779999732971191,8.779999732971191,1037696,0.0,0.0,0.0
2024-02-16 09:20:00+08:00,8.779999732971191,8.789999961853027,8.779999732971191,8.789999961853027,1142295,0.0,0.0,0.0
2024-02-16 09:25:00+08:00,8.789999961853027,8.789999961853027,8.779999732971191,8.789999961853027,2632388,0.0,0.0,0.0
2024-02-16 09:30:00+08:00,8.789999961853027,8.789999961853027,8.779999732971191,8.789999961853027,343260,0.0,0.0,0.0
2024-02-16 09:35:00+08:00,8.789999961853027,8.789999961853027,8.779999732971191,8.789999961853027,436380,0.0,0.0,0.0
2024-02-16 09:40:00+08:00,8.789999961853027,8.789999961853027,8.779999732971191,8.789999961853027,959317,0.0,0.0,0.0
2024-02-16 09:45:00+08:00,8.789999961853027,8.789999961853027,8.779999732971191,8.789999961853027,330500,0.0,0.0,0.0
2024-02-16 09:50:00+08:00,8.789999961853027,8.789999961853027,8.779999732971191,8.789999961853027,1060550,0.0,0.0,0.0
2024-02-16 09:55:00+08:00,8.789999961853027,8.789999961853027,8.779999732971191,8.789999961853027,712881,0.0,0.0,0.0
2024-02-16 10:00:00+08:00,8.789999961853027,8.789999961853027,8.779999732971191,8.789999961853027,4711119,0.0,0.0,0.0
2024-02-16 10:05:00+08:00,8.779999732971191,8.789999961853027,8.779999732971191,8.789999961853027,898018,0.0,0.0,0.0
2024-02-16 10:10:00+08:00,8.789999961853027,8.789999961853027,8.779999732971191,8.779999732971191,3738331,0.0,0.0,0.0
2024-02-16 10:15:00+08:00,8.779999732971191,8.779999732971191,8.770000457763672,8.779999732971191,705086,0.0,0.0,0.0
2024-02-16 10:20:00+08:00,8.779999732971191,8.779999732971191,8.770000457763672,8.779999732971191,439975,0.0,0.0,0.0
2024-02-16 10:25:00+08:00,8.779999732971191,8.779999732971191,8.770000457763672,8.779999732971191,642293,0.0,0.0,0.0
2024-02-16 10:30:00+08:00,8.770000457763672,8.779999732971191,8.770000457763672,8.779999732971191,732998,0.0,0.0,0.0
2024-02-16 10:35:00+08:00,8.779999732971191,8.789999961853027,8.770000457763672,8.779999732971191,524244,0.0,0.0,0.0
2024-02-16 10:40:00+08:00,8.779999732971191,8.789999961853027,8.779999732971191,8.789999961853027,335888,0.0,0.0,0.0
2024-02-16 10:45:00+08:00,8.789999961853027,8.789999961853027,8.779999732971191,8.789999961853027,224585,0.0,0.0,0.0
2024-02-16 10:50:00+08:00,8.789999961853027,8.789999961853027,8.779999732971191,8.789999961853027,212410,0.0,0.0,0.0
2024-02-16 10:55:00+08:00,8.789999961853027,8.789999961853027,8.770000457763672,8.779999732971191,2291116,0.0,0.0,0.0
2024-02-16 11:00:00+08:00,8.779999732971191,8.779999732971191,8.770000457763672,8.779999732971191,423098,0.0,0.0,0.0
2024-02-16 11:05:00+08:00,8.779999732971191,8.779999732971191,8.770000457763672,8.779999732971191,830996,0.0,0.0,0.0
2024-02-16 11:10:00+08:00,8.779999732971191,8.779999732971191,8.770000457763672,8.779999732971191,1246995,0.0,0.0,0.0
2024-02-16 11:15:00+08:00,8.770000457763672,8.779999732971191,8.770000457763672,8.779999732971191,1041177,0.0,0.0,0.0
2024-02-16 11:20:00+08:00,8.779999732971191,8.779999732971191,8.770000457763672,8.779999732971191,1400300,0.0,0.0,0.0
2024-02-16 11:25:00+08:00,8.779999732971191,8.779999732971191,8.779999732971191,8.779999732971191,466834,0.0,0.0,0.0
2024-02-16 11:30:00+08:00,8.779999732971191,8.789999961853027,8.779999732971191,8.779999732971191,445517,0.0,0.0,0.0
