Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-15 09:00:00+08:00,400.0,400.0,383.0,385.5,0,0.0,0.0
2024-02-15 09:05:00+08:00,386.5,388.5,379.5,383.0,325091,0.0,0.0
2024-02-15 09:10:00+08:00,382.5,387.0,381.5,384.5,478574,0.0,0.0
2024-02-15 09:15:00+08:00,383.0,384.0,381.0,384.0,48349,0.0,0.0
2024-02-15 09:20:00+08:00,382.5,383.5,378.0,378.0,216120,0.0,0.0
2024-02-15 09:25:00+08:00,378.0,378.0,374.0,374.0,43755,0.0,0.0
2024-02-15 09:30:00+08:00,374.5,376.0,373.0,375.5,93165,0.0,0.0
2024-02-15 09:35:00+08:00,375.5,379.0,375.5,377.5,133180,0.0,0.0
2024-02-15 09:40:00+08:00,377.5,384.0,377.5,382.5,258702,0.0,0.0
2024-02-15 09:45:00+08:00,382.5,383.0,380.5,381.5,68558,0.0,0.0
2024-02-15 09:50:00+08:00,381.5,382.0,380.0,380.0,60203,0.0,0.0
2024-02-15 09:55:00+08:00,380.0,380.5,380.0,380.0,27242,0.0,0.0
2024-02-15 10:00:00+08:00,380.0,380.5,380.0,380.0,21410,0.0,0.0
2024-02-15 10:05:00+08:00,380.0,380.0,379.0,379.0,76430,0.0,0.0
2024-02-15 10:10:00+08:00,379.0,379.0,377.5,377.5,58165,0.0,0.0
2024-02-15 10:15:00+08:00,378.0,380.0,378.0,380.0,70978,0.0,0.0
2024-02-15 10:20:00+08:00,379.0,382.5,379.0,381.0,141042,0.0,0.0
2024-02-15 10:25:00+08:00,381.0,381.5,380.0,380.0,30052,0.0,0.0
2024-02-15 10:30:00+08:00,380.0,381.0,380.0,380.0,24247,0.0,0.0
2024-02-15 10:35:00+08:00,380.0,382.5,380.0,382.5,104206,0.0,0.0
2024-02-15 10:40:00+08:00,383.0,383.0,380.0,380.5,143878,0.0,0.0
2024-02-15 10:45:00+08:00,380.5,381.0,380.0,381.0,29194,0.0,0.0
2024-02-15 10:50:00+08:00,380.0,382.5,380.0,381.5,26192,0.0,0.0
2024-02-15 10:55:00+08:00,381.5,382.5,381.5,382.0,22526,0.0,0.0
2024-02-15 11:00:00+08:00,382.0,384.0,382.0,384.0,35587,0.0,0.0
2024-02-15 11:05:00+08:00,383.0,384.5,383.0,384.0,31271,0.0,0.0
2024-02-15 11:10:00+08:00,384.0,385.0,384.0,384.5,32693,0.0,0.0
2024-02-15 11:15:00+08:00,384.5,385.0,383.0,383.0,45387,0.0,0.0
2024-02-15 11:20:00+08:00,383.5,383.5,382.5,382.5,12197,0.0,0.0
2024-02-15 11:25:00+08:00,383.5,384.5,383.0,383.5,27360,0.0,0.0
2024-02-15 11:30:00+08:00,384.0,384.5,382.5,383.5,18130,0.0,0.0
2024-02-15 11:35:00+08:00,382.5,383.0,381.5,381.5,15763,0.0,0.0
2024-02-15 11:40:00+08:00,381.5,382.0,381.5,381.5,17233,0.0,0.0
2024-02-15 11:45:00+08:00,381.5,382.5,380.5,381.5,46348,0.0,0.0
2024-02-15 11:50:00+08:00,381.5,381.5,381.5,381.5,10035,0.0,0.0
2024-02-15 11:55:00+08:00,381.5,381.5,381.5,381.5,11574,0.0,0.0
2024-02-15 12:00:00+08:00,381.5,383.5,381.5,382.5,29367,0.0,0.0
2024-02-15 12:05:00+08:00,382.5,382.5,381.5,381.5,16150,0.0,0.0
2024-02-15 12:10:00+08:00,382.0,382.0,381.5,381.5,10199,0.0,0.0
2024-02-15 12:15:00+08:00,381.5,383.0,381.5,383.0,36240,0.0,0.0
2024-02-15 12:20:00+08:00,382.5,384.5,382.5,383.0,85875,0.0,0.0
2024-02-15 12:25:00+08:00,383.0,383.5,383.0,383.0,20314,0.0,0.0
2024-02-15 12:30:00+08:00,383.0,383.5,383.0,383.0,14250,0.0,0.0
2024-02-15 12:35:00+08:00,383.5,384.0,383.0,383.5,26480,0.0,0.0
2024-02-15 12:40:00+08:00,383.5,383.5,382.5,382.5,24163,0.0,0.0
2024-02-15 12:45:00+08:00,382.5,382.5,382.0,382.5,21094,0.0,0.0
2024-02-15 12:50:00+08:00,383.0,383.0,382.0,382.5,35141,0.0,0.0
2024-02-15 12:55:00+08:00,382.5,383.0,382.5,382.5,14073,0.0,0.0
2024-02-15 13:00:00+08:00,382.5,383.0,382.5,383.0,11388,0.0,0.0
2024-02-15 13:05:00+08:00,382.5,384.0,382.5,383.0,48453,0.0,0.0
2024-02-15 13:10:00+08:00,383.0,383.5,382.0,382.5,72869,0.0,0.0
2024-02-15 13:15:00+08:00,382.5,383.5,382.5,383.0,41361,0.0,0.0
2024-02-15 13:20:00+08:00,383.0,383.5,382.5,383.5,65910,0.0,0.0
2024-02-16 09:00:00+08:00,380.0,381.5,377.5,379.5,0,0.0,0.0
2024-02-16 09:05:00+08:00,379.5,381.0,379.5,381.0,8761,0.0,0.0
2024-02-16 09:10:00+08:00,381.0,381.5,379.5,380.0,26655,0.0,0.0
2024-02-16 09:15:00+08:00,380.0,380.5,379.5,380.0,8335,0.0,0.0
2024-02-16 09:20:00+08:00,379.5,380.0,379.0,380.0,19671,0.0,0.0
2024-02-16 09:25:00+08:00,380.0,380.5,380.0,380.5,16254,0.0,0.0
2024-02-16 09:30:00+08:00,381.0,381.0,380.5,380.5,11845,0.0,0.0
2024-02-16 09:35:00+08:00,380.0,380.0,379.5,380.0,15441,0.0,0.0
2024-02-16 09:40:00+08:00,380.0,380.0,379.0,380.0,25324,0.0,0.0
2024-02-16 09:45:00+08:00,379.5,379.5,378.5,379.0,59201,0.0,0.0
2024-02-16 09:50:00+08:00,379.0,379.0,378.5,378.5,23234,0.0,0.0
2024-02-16 09:55:00+08:00,378.5,379.0,378.0,379.0,46436,0.0,0.0
2024-02-16 10:00:00+08:00,378.5,379.0,378.0,378.5,13015,0.0,0.0
2024-02-16 10:05:00+08:00,378.5,378.5,377.5,378.0,30223,0.0,0.0
2024-02-16 10:10:00+08:00,378.0,378.0,377.5,377.5,22038,0.0,0.0
2024-02-16 10:15:00+08:00,377.0,377.5,376.5,376.5,25213,0.0,0.0
2024-02-16 10:20:00+08:00,376.5,377.0,376.5,376.5,15423,0.0,0.0
2024-02-16 10:25:00+08:00,376.0,378.5,376.0,378.5,79171,0.0,0.0
2024-02-16 10:30:00+08:00,378.5,380.0,378.0,380.0,45286,0.0,0.0
2024-02-16 10:35:00+08:00,379.5,380.0,379.0,379.0,11266,0.0,0.0
2024-02-16 10:40:00+08:00,379.0,379.0,378.5,378.5,8426,0.0,0.0
2024-02-16 10:45:00+08:00,378.5,378.5,378.0,378.0,9383,0.0,0.0
2024-02-16 10:50:00+08:00,378.0,378.5,378.0,378.5,23046,0.0,0.0
2024-02-16 10:55:00+08:00,378.0,378.5,378.0,378.5,8030,0.0,0.0
2024-02-16 11:00:00+08:00,378.0,378.0,378.0,378.0,9098,0.0,0.0
2024-02-16 11:05:00+08:00,378.0,378.0,378.0,378.0,8066,0.0,0.0
2024-02-16 11:10:00+08:00,377.5,377.5,377.5,377.5,17335,0.0,0.0
2024-02-16 11:15:00+08:00,377.5,378.0,377.5,377.5,16085,0.0,0.0
2024-02-16 11:20:00+08:00,377.5,377.5,377.5,377.5,8006,0.0,0.0
2024-02-16 11:25:00+08:00,377.5,378.0,377.5,377.5,8225,0.0,0.0
2024-02-16 11:30:00+08:00,378.0,378.0,377.5,378.0,25205,0.0,0.0
2024-02-16 11:35:00+08:00,378.0,378.5,378.0,378.0,12035,0.0,0.0
2024-02-16 11:40:00+08:00,378.5,378.5,378.0,378.5,15070,0.0,0.0
2024-02-16 11:45:00+08:00,378.0,378.5,378.0,378.5,18038,0.0,0.0
2024-02-16 11:50:00+08:00,378.5,378.5,378.0,378.0,19354,0.0,0.0
2024-02-16 11:55:00+08:00,378.0,379.0,378.0,378.0,16066,0.0,0.0
2024-02-16 12:00:00+08:00,378.5,378.5,378.0,378.5,11105,0.0,0.0
2024-02-16 12:05:00+08:00,378.5,378.5,378.0,378.0,12072,0.0,0.0
2024-02-16 12:10:00+08:00,378.0,378.0,378.0,378.0,7105,0.0,0.0
2024-02-16 12:15:00+08:00,378.0,378.0,377.5,377.5,13544,0.0,0.0
2024-02-16 12:20:00+08:00,377.5,378.0,377.5,378.0,24178,0.0,0.0
2024-02-16 12:25:00+08:00,378.0,378.5,378.0,378.0,14354,0.0,0.0
2024-02-16 12:30:00+08:00,378.0,378.0,378.0,378.0,10321,0.0,0.0
2024-02-16 12:35:00+08:00,378.5,379.5,378.0,379.5,44111,0.0,0.0
2024-02-16 12:40:00+08:00,379.5,379.5,379.0,379.5,19162,0.0,0.0
2024-02-16 12:45:00+08:00,379.0,379.5,379.0,379.0,13580,0.0,0.0
2024-02-16 12:50:00+08:00,379.5,380.0,379.0,380.0,27257,0.0,0.0
2024-02-16 12:55:00+08:00,379.5,381.5,379.5,381.5,142077,0.0,0.0
2024-02-16 13:00:00+08:00,380.5,381.5,380.5,380.5,40040,0.0,0.0
2024-02-16 13:05:00+08:00,380.5,381.0,380.0,380.0,29122,0.0,0.0
2024-02-16 13:10:00+08:00,380.0,380.5,380.0,380.0,23023,0.0,0.0
2024-02-16 13:15:00+08:00,380.0,380.5,380.0,380.0,23379,0.0,0.0
2024-02-16 13:20:00+08:00,380.0,380.5,380.0,380.5,52714,0.0,0.0
2024-02-19 09:00:00+08:00,384.0,389.0,384.0,388.0,0,0.0,0.0
2024-02-19 09:05:00+08:00,388.0,388.5,386.5,386.5,87393,0.0,0.0
2024-02-19 09:10:00+08:00,387.5,388.0,386.5,386.5,39265,0.0,0.0
